"Ocupacion","NoPago","TotalMonto","EstadoContrato","Producto","FechaInicioC","FechaAdjudicación","FechaUltimoPago","FechaProyectadaFin","MontoVencido","Mensualidad","Ingresos","Legal","EdadActual","AZULEstatus","AdjudicaReal","PagosPuntuales","CostoAdmin","Genero","PersonaTipo","dtEstadoContrato","GrupoOrigenVenta","SemanasAdjud","Pagos9","Domicilia_Pago","Email","timetotV","Y"
"enlace",55,253251,"subastado con 012","autos","2015-04-17","2015-08-21","2019-09-30","2020-04-17",4220,4220,20269,"normal",45,"express","normal",54,26530,"hombre","fisica","subasta (0,20]","modulo-agencia",18.0,9,0,1,56,1
"trabajador (a)",59,270930,"automático","autos","2015-04-17","2016-02-19","2020-03-04","2020-04-17",0,4515,21312,"normal",50,"express","automatica",59,29122,"mujer","fisica","automático","modulo-agencia",44.0,7,0,1,59,1
"propietario (a)",60,466818,"automático","autos","2016-09-23","2018-01-19","2022-05-16","2021-09-23",7780,7780,37323,"normal",44,"express","automatica",59,27701,"hombre","fisica","automático","modulo-agencia",69.0,9,0,1,61,1
"gerente",60,239330,"automático","autos","2015-04-17","2016-10-21","2021-01-08","2020-04-17",3988,3988,14932,"normal",25,"express","automatica",59,33365,"hombre","fisica","automático","modulo-agencia",79.0,8,0,1,61,1
"instructor (a)",45,282143,"sorteo","autos","2018-08-17","2019-06-21","2022-05-17","2023-08-17",0,4702,26056,"normal",29,"express","automatica",45,19109,"hombre","fisica","sorteo","facebook",44.0,8,0,1,45,1
"propietario (a)",47,623366,"subastado con 013","autos","2017-10-20","2017-10-20","2021-07-02","2022-10-20",20778,10389,43411,"normal",57,"normal","normal",45,20630,"hombre","moral","subasta (0,20]","captacion",0.0,9,0,1,48,1
"chofer",60,345034,"sorteo","autos","2018-03-16","2019-01-18","2022-05-05","2023-03-16",0,5750,30203,"normal",39,"express","automatica",60,27033,"mujer","fisica","sorteo","captacion",44.0,1,0,1,60,1
"médico (a)",44,281694,"subastado con 012","autos","2015-04-17","2015-09-18","2018-10-05","2020-04-17",32858,4694,24884,"legal",55,"express","automatica plus",37,21654,"hombre","fisica","subasta (0,20]","modulo-agencia",22.0,8,0,1,46,0
"propietario (a)",47,322709,"automático","autos","2016-01-15","2016-11-18","2019-11-29","2021-01-15",21512,5378,36383,"legal",43,"express","automatica",43,22184,"hombre","fisica","automático","captacion",44.0,8,0,1,51,0
"docente",60,387122,"automático","autos","2017-04-21","2018-02-16","2022-04-13","2022-04-21",12904,6452,36490,"normal",30,"express","automatica",58,26654,"hombre","fisica","automático","captacion",43.0,8,0,1,62,1
"jubilado (a)",37,361885,"subastado con 012","autos","2017-04-21","2017-05-19","2020-03-25","2022-04-21",0,6031,32079,"normal",57,"normal","normal",37,16831,"hombre","moral","subasta (0,20]","facebook",4.0,7,0,1,37,1
"empleado (a)",43,207986,"automático","autos","2017-02-17","2018-04-20","2020-08-17","2022-02-17",17330,3466,12928,"legal",32,"express","automatica",38,19461,"mujer","fisica","automático","modulo-agencia",61.0,7,0,1,47,0
"independiente",51,419703,"automático","autos","2018-03-16","2019-03-15","2022-06-01","2023-03-16",13990,6995,41392,"normal",65,"express","automatica",49,21795,"mujer","moral","automático","modulo-agencia",52.0,8,0,1,53,1
"desarrollador (a)",45,385189,"subastado con 013","autos","2018-08-17","2018-08-17","2022-04-22","2023-08-17",12838,6419,37742,"normal",26,"normal","normal",43,19109,"hombre","fisica","subasta (0,20]","facebook",0.0,8,0,1,46,1
"distribuidor (a)",60,376352,"subastado con 013","autos","2016-10-21","2018-09-21","2022-05-06","2021-10-21",12544,6272,26019,"normal",51,"express","automatica",58,29130,"hombre","fisica","subasta (0,20]","modulo-agencia",100.0,7,0,1,61,1
"auxiliar",60,472641,"automático","autos","2015-04-17","2016-03-18","2020-06-26","2020-04-17",15754,7877,27675,"normal",25,"express","automatica",58,30415,"mujer","fisica","automático","modulo-agencia",48.0,9,0,1,62,1
"empleado (a)",60,452042,"automático","autos","2017-06-16","2018-02-16","2022-05-02","2022-06-16",0,7534,24175,"normal",44,"express","automatica",60,26066,"hombre","fisica","automático","captacion",35.0,8,1,1,60,1
"auxiliar",54,342496,"subastado con 013","autos","2017-11-17","2018-12-21","2022-05-03","2022-11-17",5708,5708,28916,"normal",34,"express","automatica",53,23193,"mujer","fisica","subasta (0,20]","modulo-agencia",57.0,9,0,1,55,1
"comerciante",47,347085,"automático","autos","2017-01-20","2018-10-19","2020-11-04","2022-01-20",23136,5784,29225,"legal",22,"express","automatica",43,21216,"hombre","fisica","automático","captacion",91.0,9,0,1,50,0
"contador (a)",50,345904,"sorteo","autos","2018-03-16","2019-08-16","2022-05-26","2023-03-16",11530,5765,31248,"normal",47,"normal","normal",48,21416,"mujer","fisica","sorteo","captacion",74.0,8,0,1,51,1
"coordinador (a)",47,315382,"automático","autos","2015-04-17","2016-09-23","2019-01-03","2020-04-17",5256,5256,24308,"normal",60,"express","automatica",46,22990,"hombre","moral","automático","modulo-agencia",75.0,8,1,1,48,1
"operador (a)",37,173572,"automático","autos","2015-04-17","2016-02-19","2018-03-27","2020-04-17",11568,2892,11215,"legal",26,"express","automatica",33,18450,"hombre","fisica","automático","modulo-agencia",44.0,8,0,1,39,0
"propietario (a)",56,373472,"subastado con 013","autos","2016-01-15","2016-01-15","2020-08-12","2021-01-15",12448,6224,33693,"normal",50,"normal","normal",54,26047,"hombre","fisica","subasta (0,20]","telemkt",0.0,8,0,0,57,1
"empleado (a)",50,386011,"sorteo","autos","2018-03-16","2018-11-16","2022-05-21","2023-03-16",12866,6433,30816,"normal",39,"normal","normal",48,21416,"mujer","fisica","sorteo","facebook",35.0,7,0,1,52,1
"empleado (a)",53,339228,"subastado con 012","autos","2015-04-17","2015-04-17","2019-07-19","2020-04-17",0,5653,23762,"normal",28,"normal","normal",53,25648,"hombre","fisica","subasta (0,20]","modulo-agencia",0.0,9,1,1,53,1
"propietario (a)",60,371617,"automático","autos","2017-05-19","2018-01-19","2022-06-02","2022-05-19",6193,6193,30852,"normal",40,"express","automatica",59,26549,"hombre","fisica","automático","captacion",35.0,8,0,1,61,1
"docente",60,539507,"subastado con 013","autos","2017-05-19","2018-08-17","2022-04-11","2022-05-19",8991,8991,41063,"normal",53,"express","automatica",59,26170,"hombre","fisica","subasta (0,20]","modulo-agencia",65.0,8,0,1,61,1
"empleado (a)",27,162091,"automático","autos","2018-03-16","2019-02-15","2020-04-02","2023-03-16",16206,2701,10702,"legal",37,"express","automatica",21,12027,"mujer","fisica","automático","facebook",48.0,8,0,1,28,0
"administrador (a)",57,274245,"sorteo","autos 6 &amp; ya","2017-09-15","2018-02-16","2022-05-20","2022-09-15",4570,4570,26444,"normal",34,"normal","normal",56,24621,"mujer","fisica","sorteo","modulo-agencia",22.0,9,0,1,58,1
"propietario (a)",60,365062,"automático","autos","2015-05-15","2016-05-20","2020-06-11","2020-05-15",6084,6084,28088,"normal",25,"express","automatica",59,29892,"hombre","fisica","automático","modulo-agencia",53.0,9,1,1,61,1
"propietario (a)",58,575455,"automático","autos","2015-05-15","2016-04-15","2020-09-25","2020-05-15",9590,9590,46962,"normal",40,"normal","normal",57,31166,"hombre","fisica","automático","captacion",48.0,8,1,1,59,1
"ingeniero (a)",56,349150,"subastado con 013","autos","2017-09-15","2018-11-16","2022-06-02","2022-09-15",5819,5819,31350,"normal",27,"express","automatica",55,24242,"hombre","fisica","subasta (0,20]","captacion",61.0,8,0,1,57,1
"propietario (a)",41,186807,"automático","autos","2015-05-15","2016-03-18","2018-08-31","2020-05-15",18678,3113,14890,"legal",22,"express","automatica",35,20227,"hombre","fisica","automático","captacion",44.0,9,0,1,47,0
"asesor (a)",31,289193,"subastado con 014","autos 6 &amp; ya","2018-09-21","2019-07-19","2021-03-04","2023-09-21",24095,4819,24410,"legal",20,"express","automatica",26,13438,"mujer","fisica","subasta (0,20]","facebook",43.0,8,1,1,36,0
"chofer",60,349212,"automático","autos 6 &amp; ya","2016-09-23","2017-08-18","2021-08-27","2021-09-23",5820,5820,39161,"normal",37,"express","automatica",59,26905,"hombre","fisica","automático","modulo-agencia",47.0,9,0,1,61,1
"administrador (a)",60,349606,"automático","autos 6 &amp; ya","2017-05-19","2017-12-15","2022-06-01","2022-05-19",5826,5826,24576,"normal",50,"express","automatica",59,26549,"mujer","fisica","automático","captacion",30.0,8,1,1,61,1
"propietario (a)",36,175828,"subastado con 013","autos","2015-05-15","2015-05-15","2018-03-27","2020-05-15",5860,2930,15702,"normal",45,"normal","normal",34,17928,"mujer","fisica","subasta (0,20]","modulo-agencia",0.0,8,1,1,38,1
"independiente",37,181379,"sorteo","autos","2019-03-15","2019-03-15","2022-04-21","2024-03-15",6044,3022,17152,"normal",36,"normal","normal",35,15510,"mujer","fisica","sorteo","modulo-agencia",0.0,4,0,1,39,1
"vendedor (a)",60,615614,"automático","autos","2015-05-15","2016-10-21","2020-07-01","2020-05-15",20520,10260,51450,"normal",23,"express","automatica",58,30318,"mujer","fisica","automático","modulo-agencia",75.0,8,1,1,61,1
"responsable",41,256684,"subastado con 014","autos 6 &amp; ya","2019-01-18","2019-12-20","2022-05-06","2024-01-18",8556,4278,25001,"normal",45,"express","automatica",39,17221,"mujer","fisica","subasta (0,20]","facebook",48.0,7,0,1,42,1
"psicólogo (a)",49,210573,"subastado con 012","autos","2015-05-15","2015-12-18","2019-04-01","2020-05-15",3509,3509,18070,"normal",35,"normal","normal",48,23797,"mujer","fisica","subasta (0,20]","modulo-agencia",31.0,8,1,0,50,1
"operador (a)",60,315050,"subastado con 012","autos","2017-04-21","2018-03-16","2022-06-02","2022-04-21",10500,5250,20037,"normal",37,"express","automatica",58,26170,"hombre","fisica","subasta (0,20]","modulo-agencia",47.0,9,0,1,62,1
"taxista",39,200248,"subastado con 013","autos","2016-10-21","2017-04-21","2019-12-30","2021-10-21",20022,3337,10816,"legal",55,"normal","normal",33,18021,"hombre","moral","subasta (0,20]","captacion",26.0,8,0,1,45,0
"empleado (a)",51,292979,"subastado con 013","autos","2018-02-16","2018-12-21","2022-05-23","2023-02-16",4882,4882,27016,"normal",20,"express","automatica",50,21795,"hombre","fisica","subasta (0,20]","captacion",44.0,9,0,1,52,1
"comerciante",26,129185,"sorteo","autos 6 &amp; ya","2017-09-15","2017-10-20","2019-10-31","2022-09-15",17224,2153,7077,"legal",51,"normal","normal",18,11788,"hombre","fisica","sorteo","captacion",5.0,9,0,1,34,0
"subgerente",51,303045,"subastado con 012","autos","2016-01-15","2016-01-15","2020-03-05","2021-01-15",10100,5050,18044,"normal",32,"normal","normal",49,23903,"hombre","fisica","subasta (0,20]","modulo-agencia",0.0,8,0,1,53,1
"propietario (a)",59,318320,"automático","autos","2016-10-21","2017-09-15","2022-01-18","2021-10-21",10610,5305,36656,"normal",39,"express","automatica",57,28364,"hombre","fisica","automático","captacion",47.0,9,0,0,61,1
"gerente",58,290678,"sorteo","autos","2016-12-16","2017-02-17","2021-08-31","2021-12-16",4844,4844,20718,"normal",21,"normal","normal",57,25895,"hombre","fisica","sorteo","modulo-agencia",9.0,8,0,1,59,1
"propietario (a)",25,116281,"automático","autos","2016-01-15","2017-08-18","2018-01-12","2021-01-15",15504,2000,12093,"legal",38,"express","automatica",17,12310,"mujer","fisica","automático","modulo-agencia",83.0,7,0,1,32,0
"empleado (a)",50,295594,"sorteo","autos 6 &amp; ya","2018-03-16","2018-05-18","2022-05-15","2023-03-16",0,4926,22437,"normal",34,"normal","normal",50,21416,"mujer","fisica","sorteo","facebook",9.0,8,0,1,50,1
"gerente",46,281415,"automático","autos 6 &amp; ya","2018-08-17","2019-04-26","2022-05-04","2023-08-17",4690,4690,19619,"normal",44,"express","automatica",45,19488,"hombre","fisica","automático","web",36.0,8,0,1,47,1
"profesionista",43,218721,"subastado con 013","autos","2015-05-15","2015-05-15","2018-10-01","2020-05-15",0,3645,24399,"normal",50,"normal","normal",43,21132,"hombre","fisica","subasta (0,20]","captacion",0.0,6,0,1,43,1
"coordinador (a)",37,224827,"subastado con 014","autos 6 &amp; ya","2019-04-26","2019-11-15","2022-06-02","2024-04-26",0,3747,24258,"normal",41,"express","automatica",37,15446,"hombre","fisica","subasta (0,20]","captacion",29.0,9,0,1,37,1
"tesorero (a)",52,248878,"automático","autos","2015-05-15","2016-08-19","2019-07-09","2020-05-15",16588,4147,27668,"legal",42,"express","automatica",48,25125,"hombre","fisica","automático","captacion",66.0,7,0,1,55,0
"operador (a)",60,320495,"sorteo","autos","2017-04-21","2017-07-21","2022-05-31","2022-04-21",5341,5341,26409,"normal",34,"normal","normal",59,26170,"hombre","fisica","sorteo","modulo-agencia",13.0,9,0,1,61,1
"contador (a)",51,284291,"sorteo","autos","2018-03-16","2018-07-20","2022-06-01","2023-03-16",9476,4738,28077,"normal",52,"normal","normal",49,21795,"mujer","fisica","sorteo","modulo-agencia",18.0,7,0,1,52,1
"ingeniero (a)",48,359150,"automático","autos 6 &amp; ya","2018-04-20","2018-10-19","2022-05-20","2023-04-20",5985,5985,29974,"normal",38,"express","automatica",47,20494,"mujer","fisica","automático","facebook",26.0,9,0,1,49,1
"mantenimiento",59,380701,"automático","autos 6 &amp; ya","2017-04-21","2017-11-17","2022-02-28","2022-04-21",6345,6345,32911,"normal",32,"express","automatica",58,25789,"hombre","fisica","automático","web",30.0,9,1,1,60,1
"auxiliar",54,328715,"automático","autos","2017-11-17","2018-10-19","2022-05-10","2022-11-17",0,5478,31471,"normal",58,"express","automatica",54,23193,"hombre","moral","automático","modulo-agencia",48.0,9,0,1,54,1
"mantenimiento",49,251438,"subastado con 013","autos","2018-03-16","2019-05-17","2022-05-23","2023-03-16",4190,4190,19871,"normal",36,"express","automatica",48,21035,"mujer","fisica","subasta (0,20]","facebook",61.0,8,0,1,50,1
"obrero (a)",41,229510,"sorteo","autos","2018-12-21","2019-05-17","2022-05-13","2023-12-21",7650,3825,20814,"normal",46,"normal","normal",39,17290,"hombre","fisica","sorteo","facebook",21.0,8,0,1,43,1
"trabajador (a)",22,106464,"sorteo","autos 6 &amp; ya","2019-12-20","2020-06-19","2021-08-16","2024-12-20",12418,2000,9837,"legal",33,"express","automatica",15,9245,"mujer","fisica","sorteo","facebook",26.0,8,0,1,27,0
"coordinador (a)",58,304595,"subastado con 012","autos","2015-05-15","2016-06-17","2020-04-27","2020-05-15",5076,5076,26079,"normal",43,"express","automatica",57,29032,"mujer","fisica","subasta (0,20]","modulo-agencia",57.0,7,1,1,59,1
"supervisor (a)",50,292559,"sorteo","autos","2018-03-16","2019-04-26","2022-05-20","2023-03-16",4875,4875,29149,"normal",46,"express","automatica",49,21416,"mujer","fisica","sorteo","modulo-agencia",58.0,8,0,1,51,1
"propietario (a)",50,309597,"automático","autos","2018-03-16","2018-10-19","2022-06-01","2023-03-16",10318,5159,30615,"normal",56,"express","automatica",48,21416,"mujer","moral","automático","captacion",31.0,9,0,1,51,1
"montacarguista",60,326336,"automático","autos 6 &amp; ya","2017-04-21","2017-10-20","2022-03-09","2022-04-21",0,5438,28209,"normal",20,"express","automatica",60,26170,"hombre","fisica","automático","captacion",26.0,9,0,1,60,1
"chofer",57,336449,"automático","autos 6 &amp; ya","2017-10-20","2018-07-20","2022-05-24","2022-10-20",0,5607,32241,"normal",32,"express","automatica",57,24621,"hombre","fisica","automático","captacion",39.0,7,0,1,57,1
"supervisor (a)",53,285926,"automático","autos","2017-11-17","2018-10-19","2022-05-15","2022-11-17",9530,4765,27312,"normal",50,"express","automatica",51,22814,"hombre","fisica","automático","modulo-agencia",48.0,9,0,1,54,1
"empleado (a)",58,280311,"automático","autos","2016-01-15","2016-12-16","2020-10-02","2021-01-15",9342,4671,15367,"normal",39,"express","automatica",56,26892,"hombre","fisica","automático","modulo-agencia",48.0,9,0,1,60,1
"empleado (a)",22,106705,"automático","autos 6 &amp; ya","2017-04-21","2017-12-15","2019-01-30","2022-04-21",17780,2000,8838,"legal",32,"express","automatica",12,10217,"hombre","fisica","automático","captacion",34.0,9,1,1,28,0
"enfermera (o)",59,328023,"automático","autos","2016-12-16","2017-12-15","2021-11-16","2021-12-16",0,5467,37636,"normal",25,"express","automatica",59,27082,"mujer","fisica","automático","modulo-agencia",52.0,7,0,1,59,1
"empresa",37,246332,"sorteo","autos","2019-04-26","2019-07-19","2022-06-02","2024-04-26",0,4105,28233,"normal",30,"normal","normal",37,15446,"hombre","fisica","sorteo","modulo-agencia",12.0,9,0,1,37,1
"panadero (a)",38,187417,"automático","autos","2017-02-17","2018-05-18","2020-03-28","2022-02-17",31230,3123,20493,"legal",28,"express","automatica",28,17318,"hombre","fisica","automático","captacion",65.0,8,0,1,41,0
"propietario (a)",37,237511,"automático","autos","2015-05-15","2016-03-18","2018-05-15","2020-05-15",3958,3958,23313,"normal",54,"express","automatica",36,18390,"hombre","fisica","automático","modulo-agencia",44.0,7,0,1,38,1
"empleado (a)",37,216586,"subastado con 014","autos","2019-04-26","2020-02-21","2022-04-30","2024-04-26",3609,3609,18984,"normal",28,"express","automatica",36,15446,"hombre","fisica","subasta (0,20]","facebook",43.0,9,0,1,38,1
"propietario (a)",59,337433,"subastado con 012","autos","2017-06-16","2018-07-20","2022-06-02","2022-06-16",5623,5623,24365,"normal",61,"express","automatica",58,25687,"mujer","moral","subasta (0,20]","modulo-agencia",57.0,8,1,1,60,1
"docente",30,288973,"subastado con 012","autos","2016-12-16","2017-10-20","2019-04-10","2021-12-16",9632,4816,17764,"normal",43,"express","automatica",28,14002,"mujer","fisica","subasta (0,20]","modulo-agencia",44.0,7,0,1,31,1
"contador (a)",60,231278,"automático","autos","2016-12-16","2017-08-18","2021-12-01","2021-12-16",0,3854,24779,"normal",53,"express","automatica",60,27472,"hombre","fisica","automático","captacion",35.0,6,0,1,60,1
"docente",54,375637,"automático","autos","2015-05-15","2016-06-17","2020-08-20","2020-05-15",12520,6260,42625,"normal",26,"express","automatica",52,30743,"mujer","fisica","automático","modulo-agencia",57.0,9,1,1,56,1
"técnico (a)",48,296249,"sorteo","autos 6 &amp; ya","2018-06-15","2019-02-15","2022-06-01","2023-06-15",4937,4937,17913,"normal",20,"normal","normal",47,20411,"hombre","fisica","sorteo","captacion",35.0,8,0,1,49,1
"propietario (a)",59,367077,"subastado con 012","autos","2017-05-19","2018-06-15","2022-03-02","2022-05-19",12234,6117,27961,"normal",47,"express","automatica",57,25687,"hombre","fisica","subasta (0,20]","captacion",56.0,9,0,1,60,1
